Date,Price,Open,High,Low,Vol.,Change %
31-07-2019,"2,605.00","2,621.00","2,632.00","2,540.30",487.68K,-0.46%
01-08-2019,"2,600.90","2,590.00","2,620.60","2,575.05",332.90K,-0.16%
02-08-2019,"2,594.40","2,588.90","2,625.00","2,555.00",347.13K,-0.25%
05-08-2019,"2,578.35","2,585.95","2,597.00","2,542.85",211.39K,-0.62%
06-08-2019,"2,550.55","2,563.00","2,611.75","2,538.30",404.56K,-1.08%
07-08-2019,"2,540.55","2,551.00","2,565.05","2,530.00",308.68K,-0.39%
08-08-2019,"2,577.60","2,558.80","2,590.00","2,536.85",286.74K,1.46%
09-08-2019,"2,588.15","2,590.90","2,644.35","2,522.30",1.43M,0.41%
13-08-2019,"2,511.90","2,565.00","2,565.00","2,491.00",731.08K,-2.95%
14-08-2019,"2,478.90","2,549.70","2,549.70","2,470.00",466.21K,-1.31%
16-08-2019,"2,499.45","2,500.00","2,505.00","2,442.00",734.22K,0.83%
19-08-2019,"2,478.40","2,520.00","2,520.00","2,471.10",586.55K,-0.84%
20-08-2019,"2,393.50","2,470.00","2,470.00","2,371.00",1.17M,-3.43%
21-08-2019,"2,384.50","2,389.00","2,405.00","2,300.00",1.70M,-0.38%
22-08-2019,"2,440.75","2,393.50","2,477.00","2,393.00",1.25M,2.36%
23-08-2019,"2,466.65","2,425.40","2,502.00","2,402.20",629.50K,1.06%
26-08-2019,"2,533.85","2,500.00","2,547.80","2,483.55",748.62K,2.72%
27-08-2019,"2,685.90","2,535.35","2,724.30","2,530.00",2.21M,6.00%
28-08-2019,"2,703.10","2,700.00","2,743.25","2,672.05",1.15M,0.64%
29-08-2019,"2,676.85","2,703.20","2,737.00","2,651.50",535.37K,-0.97%
30-08-2019,"2,701.65","2,690.00","2,726.45","2,687.50",507.78K,0.93%
03-09-2019,"2,707.85","2,699.00","2,763.15","2,683.10",716.55K,0.23%
04-09-2019,"2,635.45","2,710.00","2,747.55","2,626.00",752.11K,-2.67%
05-09-2019,"2,678.65","2,651.00","2,705.00","2,640.00",931.16K,1.64%
06-09-2019,"2,668.00","2,695.40","2,721.30","2,646.20",478.05K,-0.40%
09-09-2019,"2,682.70","2,669.90","2,694.80","2,650.20",298.66K,0.55%
11-09-2019,"2,666.40","2,696.00","2,704.00","2,660.00",334.01K,-0.61%
12-09-2019,"2,677.00","2,666.40","2,683.15","2,647.65",310.75K,0.40%
13-09-2019,"2,674.60","2,681.00","2,682.00","2,642.00",245.99K,-0.09%
16-09-2019,"2,715.05","2,660.00","2,730.00","2,646.10",428.25K,1.51%
17-09-2019,"2,692.45","2,720.00","2,740.95","2,678.80",604.93K,-0.83%
18-09-2019,"2,613.85","2,668.70","2,668.70","2,588.20",832.02K,-2.92%
19-09-2019,"2,621.80","2,618.00","2,653.20","2,590.00",499.69K,0.30%
20-09-2019,"2,867.00","2,633.00","2,883.00","2,602.55",1.32M,9.35%
23-09-2019,"3,053.65","2,960.00","3,583.75","2,951.00",1.74M,6.51%
24-09-2019,"3,080.20","3,100.00","3,115.00","3,055.00",809.42K,0.87%
25-09-2019,"3,036.00","3,079.95","3,090.30","3,001.00",583.00K,-1.43%
26-09-2019,"3,092.80","3,058.00","3,105.00","3,050.00",514.05K,1.87%
27-09-2019,"3,015.10","3,100.05","3,109.70","3,005.95",432.43K,-2.51%
30-09-2019,"2,944.15","3,010.00","3,023.95","2,930.10",553.45K,-2.35%
01-10-2019,"2,919.55","2,952.00","2,987.40","2,900.15",474.51K,-0.84%
03-10-2019,"2,902.95","2,914.80","2,919.00","2,850.00",285.27K,-0.57%
04-10-2019,"2,845.15","2,915.00","2,931.35","2,835.10",313.50K,-1.99%
07-10-2019,"2,953.35","2,857.85","2,968.75","2,851.45",969.71K,3.80%
09-10-2019,"3,058.50","2,971.80","3,074.65","2,926.90",1.04M,3.56%
10-10-2019,"3,037.75","3,060.10","3,061.00","3,001.00",422.21K,-0.68%
11-10-2019,"3,081.95","3,048.90","3,096.95","3,043.30",510.12K,1.46%
14-10-2019,"3,109.65","3,093.95","3,124.00","3,068.95",350.92K,0.90%
15-10-2019,"3,181.10","3,129.10","3,193.65","3,112.35",583.01K,2.30%
16-10-2019,"3,176.75","3,185.00","3,185.00","3,155.00",271.63K,-0.14%
17-10-2019,"3,247.85","3,176.00","3,266.35","3,160.00",673.82K,2.24%
18-10-2019,"3,252.35","3,227.85","3,259.20","3,222.55",230.82K,0.14%
22-10-2019,"3,248.05","3,220.10","3,291.90","3,220.10",435.84K,-0.13%
23-10-2019,"3,294.70","3,260.00","3,344.50","3,253.00",591.91K,1.44%
24-10-2019,"3,283.80","3,312.00","3,342.00","3,260.25",401.74K,-0.33%
25-10-2019,"3,267.10","3,298.85","3,298.85","3,247.00",213.35K,-0.51%
27-10-2019,"3,259.10","3,259.10","3,259.10","3,259.10",,-0.24%
29-10-2019,"3,352.50","3,273.00","3,367.00","3,259.00",458.46K,2.87%
30-10-2019,"3,290.10","3,373.00","3,399.00","3,276.00",496.66K,-1.86%
31-10-2019,"3,266.60","3,298.60","3,343.55","3,255.00",488.89K,-0.71%
01-11-2019,"3,268.55","3,295.00","3,295.00","3,236.70",320.11K,0.06%
04-11-2019,"3,239.85","3,290.00","3,299.00","3,227.00",283.14K,-0.88%
05-11-2019,"3,231.75","3,255.00","3,280.00","3,202.30",330.79K,-0.25%
06-11-2019,"3,227.85","3,239.85","3,257.85","3,191.00",347.32K,-0.12%
07-11-2019,"3,223.80","3,249.00","3,256.60","3,204.90",289.00K,-0.13%
08-11-2019,"3,158.00","3,228.00","3,245.45","3,143.00",376.18K,-2.04%
11-11-2019,"3,119.55","3,157.00","3,195.00","3,110.00",464.91K,-1.22%
13-11-2019,"3,269.75","3,271.00","3,299.00","3,200.00",1.85M,4.81%
14-11-2019,"3,230.80","3,274.90","3,274.90","3,200.00",515.33K,-1.19%
15-11-2019,"3,195.55","3,230.20","3,260.00","3,185.15",261.41K,-1.09%
18-11-2019,"3,140.90","3,203.00","3,217.15","3,126.00",429.86K,-1.71%
19-11-2019,"3,120.35","3,140.90","3,158.35","3,110.00",261.35K,-0.65%
20-11-2019,"3,116.30","3,120.00","3,135.00","3,060.00",504.34K,-0.13%
21-11-2019,"3,072.65","3,113.00","3,113.00","3,061.65",295.65K,-1.40%
22-11-2019,"3,022.65","3,062.25","3,072.00","3,016.15",349.62K,-1.63%
25-11-2019,"3,040.60","3,025.50","3,045.00","3,004.30",437.14K,0.59%
26-11-2019,"3,055.25","3,048.00","3,083.00","3,041.00",620.96K,0.48%
27-11-2019,"3,091.10","3,060.00","3,100.00","3,060.00",235.62K,1.17%
28-11-2019,"3,098.25","3,110.40","3,110.40","3,060.00",234.71K,0.23%
29-11-2019,"3,057.70","3,085.00","3,095.00","3,050.00",221.12K,-1.31%
02-12-2019,"3,069.70","3,057.70","3,089.95","3,051.55",387.67K,0.39%
03-12-2019,"3,048.30","3,069.70","3,116.00","3,027.15",522.27K,-0.70%
04-12-2019,"3,049.25","3,039.90","3,067.35","3,023.55",263.76K,0.03%
05-12-2019,"3,082.90","3,064.40","3,094.65","3,041.00",278.36K,1.10%
06-12-2019,"3,069.60","3,090.05","3,098.20","3,059.70",206.99K,-0.43%
09-12-2019,"3,058.40","3,084.80","3,084.80","3,047.45",206.62K,-0.36%
10-12-2019,"3,059.35","3,066.05","3,079.00","3,042.10",185.13K,0.03%
11-12-2019,"3,041.00","3,052.10","3,064.00","3,030.30",315.34K,-0.60%
12-12-2019,"3,073.55","3,048.60","3,080.00","3,030.20",254.61K,1.07%
13-12-2019,"3,054.40","3,095.00","3,096.00","3,035.00",249.10K,-0.62%
16-12-2019,"3,050.90","3,059.90","3,087.85","3,042.75",369.76K,-0.11%
17-12-2019,"3,071.95","3,060.00","3,075.50","3,050.00",212.81K,0.69%
18-12-2019,"3,099.20","3,070.00","3,121.15","3,053.35",405.98K,0.89%
19-12-2019,"3,112.75","3,097.90","3,123.00","3,090.05",259.89K,0.44%
20-12-2019,"3,122.25","3,095.00","3,155.95","3,062.45",766.34K,0.31%
23-12-2019,"3,091.80","3,100.00","3,129.70","3,077.80",259.92K,-0.98%
24-12-2019,"3,091.05","3,096.00","3,114.45","3,084.00",166.80K,-0.02%
26-12-2019,"3,062.30","3,090.00","3,118.00","3,054.15",189.04K,-0.93%
27-12-2019,"3,042.10","3,079.00","3,082.00","3,021.00",407.65K,-0.66%
30-12-2019,"3,047.35","3,050.00","3,065.00","3,035.10",182.86K,0.17%
31-12-2019,"3,027.80","3,046.00","3,066.80","3,020.00",190.89K,-0.64%
01-01-2020,"3,039.65","3,044.70","3,053.00","3,027.40",110.56K,0.39%
02-01-2020,"3,053.40","3,047.00","3,065.00","3,043.05",138.43K,0.45%
03-01-2020,"3,038.80","3,045.00","3,060.00","3,025.65",168.31K,-0.48%
06-01-2020,"3,022.05","3,030.00","3,032.15","2,995.05",181.16K,-0.55%
07-01-2020,"3,036.60","3,033.90","3,054.00","3,028.00",159.31K,0.48%
08-01-2020,"3,023.60","3,020.00","3,038.70","2,995.00",194.02K,-0.43%
09-01-2020,"3,001.10","3,047.20","3,049.00","2,995.10",434.27K,-0.74%
10-01-2020,"2,989.75","3,014.95","3,015.00","2,978.05",526.25K,-0.38%
13-01-2020,"3,045.10","2,995.00","3,056.25","2,987.30",420.79K,1.85%
14-01-2020,"3,105.15","3,058.00","3,119.00","3,037.15",653.30K,1.97%
15-01-2020,"3,114.20","3,120.00","3,133.95","3,092.90",438.96K,0.29%
16-01-2020,"3,150.25","3,116.00","3,160.00","3,115.00",768.87K,1.16%
17-01-2020,"3,124.45","3,155.00","3,169.00","3,114.35",294.06K,-0.82%
20-01-2020,"3,110.45","3,143.00","3,143.00","3,104.40",203.11K,-0.45%
21-01-2020,"3,111.25","3,100.00","3,130.00","3,077.25",220.94K,0.03%
22-01-2020,"3,106.35","3,125.50","3,138.70","3,088.90",248.58K,-0.16%
23-01-2020,"3,112.95","3,103.85","3,122.90","3,068.10",203.03K,0.21%
24-01-2020,"3,192.50","3,113.15","3,212.95","3,112.05",580.19K,2.56%
27-01-2020,"3,174.20","3,187.00","3,210.00","3,155.00",322.45K,-0.57%
28-01-2020,"3,181.25","3,182.90","3,209.90","3,136.50",292.58K,0.22%
29-01-2020,"3,214.20","3,200.00","3,245.50","3,190.05",434.88K,1.04%
30-01-2020,"3,210.70","3,208.95","3,234.70","3,192.45",337.85K,-0.11%
31-01-2020,"3,200.70","3,242.70","3,274.60","3,186.85",468.85K,-0.31%
01-02-2020,"3,097.60","3,188.55","3,220.00","3,080.00",237.50K,-3.22%
03-02-2020,"3,230.05","3,097.60","3,249.00","3,092.35",657.50K,4.28%
04-02-2020,"3,232.50","3,235.00","3,300.00","3,188.00",511.59K,0.08%
05-02-2020,"3,255.95","3,269.80","3,318.00","3,243.70",423.73K,0.73%
06-02-2020,"3,252.20","3,260.35","3,293.00","3,236.35",410.63K,-0.12%
07-02-2020,"3,251.40","3,256.00","3,296.00","3,237.10",450.06K,-0.02%
10-02-2020,"3,155.60","3,270.00","3,280.00","3,125.00",969.12K,-2.95%
11-02-2020,"3,134.70","3,179.95","3,198.80","3,124.20",507.52K,-0.66%
12-02-2020,"3,136.80","3,124.20","3,209.00","3,124.20",669.15K,0.07%
13-02-2020,"3,135.20","3,132.00","3,143.65","3,105.20",319.42K,-0.05%
14-02-2020,"3,096.65","3,116.00","3,159.00","3,090.30",270.51K,-1.23%
17-02-2020,"3,084.10","3,095.00","3,112.30","3,072.05",224.91K,-0.41%
18-02-2020,"3,066.45","3,080.00","3,080.00","3,020.00",453.17K,-0.57%
19-02-2020,"3,082.25","3,082.10","3,111.00","3,040.00",462.92K,0.52%
20-02-2020,"3,059.40","3,079.80","3,123.45","3,052.25",270.72K,-0.74%
24-02-2020,"3,036.20","3,059.00","3,065.00","3,005.00",427.35K,-0.76%
25-02-2020,"3,033.55","3,040.00","3,078.00","3,018.00",350.42K,-0.09%
26-02-2020,"3,041.35","3,025.10","3,069.90","3,016.70",366.30K,0.26%
27-02-2020,"3,026.05","3,036.95","3,100.00","2,960.00",652.39K,-0.50%
28-02-2020,"2,970.20","2,983.00","3,020.00","2,917.00",619.51K,-1.85%
02-03-2020,"2,949.10","2,995.00","3,053.95","2,925.00",348.15K,-0.71%
03-03-2020,"3,026.50","2,970.00","3,045.50","2,965.00",399.77K,2.62%
04-03-2020,"3,063.05","3,048.00","3,080.00","3,028.00",368.50K,1.21%
05-03-2020,"3,127.15","3,082.60","3,165.00","3,076.10",720.10K,2.09%
06-03-2020,"3,081.40","3,084.90","3,100.00","3,013.25",593.37K,-1.46%
09-03-2020,"2,996.50","3,045.00","3,061.80","2,968.50",607.26K,-2.76%
11-03-2020,"3,048.30","2,982.20","3,065.90","2,944.10",534.60K,1.73%
12-03-2020,"2,810.65","2,945.00","2,968.95","2,785.05",774.26K,-7.80%
13-03-2020,"2,763.60","2,700.00","3,049.90","2,410.00",1.11M,-1.67%
16-03-2020,"2,709.00","2,704.80","2,744.65","2,602.05",791.03K,-1.98%
17-03-2020,"2,686.00","2,720.00","2,795.75","2,669.05",567.27K,-0.85%
18-03-2020,"2,501.95","2,728.00","2,744.95","2,480.00",649.48K,-6.85%
19-03-2020,"2,318.15","2,389.00","2,404.00","2,260.00",786.86K,-7.35%
20-03-2020,"2,467.80","2,341.30","2,500.90","2,294.25",742.46K,6.46%
23-03-2020,"2,137.85","2,300.00","2,422.40","2,100.00",613.49K,-13.37%
24-03-2020,"2,364.70","2,117.00","2,450.00","2,111.90",929.17K,10.61%
25-03-2020,"2,451.40","2,364.60","2,511.60","2,317.10",1.25M,3.67%
26-03-2020,"2,588.45","2,471.55","2,668.80","2,417.30",944.12K,5.59%
27-03-2020,"2,529.25","2,690.00","2,708.95","2,505.00",472.58K,-2.29%
30-03-2020,"2,473.75","2,465.25","2,579.35","2,442.75",701.82K,-2.19%
31-03-2020,"2,688.95","2,579.95","2,710.00","2,490.00",734.77K,8.70%
01-04-2020,"2,564.85","2,700.00","2,780.00","2,505.00",1.17M,-4.62%
03-04-2020,"2,563.25","2,588.95","2,610.00","2,475.00",726.90K,-0.06%
07-04-2020,"2,834.50","2,640.15","2,878.70","2,640.15",1.06M,10.58%
08-04-2020,"2,775.55","2,829.00","2,990.00","2,759.00",1.04M,-2.08%
09-04-2020,"2,801.70","2,850.00","2,850.00","2,732.90",893.11K,0.94%
13-04-2020,"2,706.15","2,800.00","2,800.00","2,697.35",501.53K,-3.41%
15-04-2020,"2,837.35","2,772.00","2,908.50","2,754.70",1.01M,4.85%
16-04-2020,"2,836.80","2,837.50","2,893.95","2,815.00",675.91K,-0.02%
17-04-2020,"2,832.15","2,884.00","2,895.00","2,802.20",705.27K,-0.16%
20-04-2020,"2,833.00","2,860.10","2,864.80","2,801.00",667.92K,0.03%
21-04-2020,"2,863.25","2,779.90","2,906.35","2,733.15",1.13M,1.07%
22-04-2020,"2,952.65","2,863.00","2,969.70","2,827.45",737.40K,3.12%
23-04-2020,"2,947.40","2,960.00","3,245.00","2,918.00",3.43M,-0.18%
24-04-2020,"3,062.15","2,980.00","3,122.90","2,956.00",2.61M,3.89%
27-04-2020,"3,242.05","3,075.85","3,290.00","3,070.00",1.99M,5.87%
28-04-2020,"3,193.95","3,277.00","3,289.85","3,160.00",1.38M,-1.48%
29-04-2020,"3,156.80","3,187.80","3,238.75","3,150.00",1.18M,-1.16%
30-04-2020,"3,165.75","3,195.00","3,205.00","3,150.00",1.02M,0.28%
04-05-2020,"3,092.95","3,109.00","3,160.00","3,056.00",591.35K,-2.30%
05-05-2020,"2,978.75","3,107.00","3,126.00","2,970.50",905.27K,-3.69%
06-05-2020,"2,987.70","2,950.00","3,065.00","2,907.65",995.97K,0.30%
07-05-2020,"2,915.35","2,977.70","2,980.00","2,867.00",994.65K,-2.42%
08-05-2020,"2,994.65","2,945.00","3,037.00","2,923.45",1.10M,2.72%
11-05-2020,"3,053.95","3,029.00","3,083.40","2,991.85",1.10M,1.98%
12-05-2020,"3,107.30","3,048.95","3,123.20","3,031.30",1.33M,1.75%
13-05-2020,"3,079.55","3,180.00","3,188.00","3,057.50",850.98K,-0.89%
14-05-2020,"3,118.70","3,065.00","3,138.00","3,031.70",777.26K,1.27%
15-05-2020,"3,125.65","3,146.90","3,196.00","3,115.00",870.25K,0.22%
18-05-2020,"3,109.55","3,110.00","3,165.00","3,098.10",730.35K,-0.52%
19-05-2020,"3,104.00","3,130.20","3,147.90","3,086.05",537.22K,-0.18%
20-05-2020,"3,127.85","3,110.60","3,159.00","3,106.85",439.15K,0.77%
21-05-2020,"3,110.95","3,120.10","3,157.00","3,099.00",574.33K,-0.54%
22-05-2020,"3,167.10","3,104.00","3,184.20","3,080.00",630.58K,1.80%
26-05-2020,"3,163.85","3,200.00","3,244.00","3,141.00",718.13K,-0.10%
27-05-2020,"3,220.30","3,170.00","3,238.95","3,141.00",739.33K,1.78%
28-05-2020,"3,323.25","3,217.50","3,363.25","3,189.35",1.45M,3.20%
29-05-2020,"3,378.85","3,289.90","3,417.00","3,289.90",1.66M,1.67%
01-06-2020,"3,434.85","3,416.00","3,470.00","3,401.00",883.46K,1.66%
02-06-2020,"3,451.00","3,434.90","3,480.00","3,400.00",786.44K,0.47%
03-06-2020,"3,510.30","3,601.00","3,708.00","3,471.20",3.42M,1.72%
04-06-2020,"3,450.35","3,510.00","3,555.00","3,422.00",1.31M,-1.71%
05-06-2020,"3,466.70","3,475.00","3,497.95","3,402.20",1.20M,0.47%
08-06-2020,"3,426.80","3,486.00","3,513.25","3,410.00",768.76K,-1.15%
09-06-2020,"3,415.70","3,434.90","3,469.90","3,409.00",567.61K,-0.32%
10-06-2020,"3,377.00","3,420.90","3,447.60","3,357.40",628.26K,-1.13%
11-06-2020,"3,370.35","3,389.90","3,403.45","3,330.00",673.11K,-0.20%
12-06-2020,"3,366.05","3,333.00","3,443.00","3,305.75",1.37M,-0.13%
15-06-2020,"3,357.20","3,351.00","3,406.50","3,343.45",609.72K,-0.26%
16-06-2020,"3,345.35","3,381.05","3,399.95","3,330.00",701.36K,-0.35%
17-06-2020,"3,401.45","3,357.85","3,435.00","3,355.05",1.10M,1.68%
18-06-2020,"3,404.25","3,415.00","3,457.00","3,381.55",898.02K,0.08%
19-06-2020,"3,438.55","3,417.90","3,450.00","3,382.00",782.74K,1.01%
22-06-2020,"3,421.20","3,450.00","3,475.00","3,416.00",735.17K,-0.50%
23-06-2020,"3,467.05","3,429.95","3,504.90","3,426.30",765.55K,1.34%
24-06-2020,"3,446.40","3,487.00","3,504.90","3,440.00",573.27K,-0.60%
25-06-2020,"3,450.40","3,424.90","3,474.40","3,420.00",546.49K,0.12%
26-06-2020,"3,456.40","3,457.30","3,499.90","3,444.30",448.35K,0.17%
29-06-2020,"3,519.25","3,452.80","3,544.85","3,445.80",940.19K,1.82%
30-06-2020,"3,603.80","3,542.00","3,615.00","3,540.00",1.24M,2.40%
01-07-2020,"3,545.95","3,605.00","3,611.00","3,536.00",586.23K,-1.61%
02-07-2020,"3,535.10","3,553.00","3,567.65","3,512.05",422.32K,-0.31%
03-07-2020,"3,538.35","3,549.50","3,579.95","3,515.00",323.23K,0.09%
06-07-2020,"3,624.45","3,560.00","3,646.00","3,541.00",538.08K,2.43%
07-07-2020,"3,678.45","3,636.00","3,685.45","3,580.00",664.35K,1.49%
08-07-2020,"3,685.00","3,675.55","3,712.50","3,630.00",531.42K,0.18%
09-07-2020,"3,673.60","3,690.00","3,699.00","3,650.00",397.35K,-0.31%
10-07-2020,"3,726.65","3,669.60","3,753.60","3,655.35",706.14K,1.44%
13-07-2020,"3,796.80","3,760.00","3,835.00","3,750.25",1.11M,1.88%
14-07-2020,"3,735.25","3,795.55","3,795.95","3,729.00",399.21K,-1.62%
15-07-2020,"3,723.25","3,742.00","3,778.30","3,711.70",506.57K,-0.32%
16-07-2020,"3,854.75","3,729.00","3,880.25","3,689.55",987.22K,3.53%
17-07-2020,"3,785.00","3,900.00","3,938.00","3,766.80",4.50M,-1.81%
20-07-2020,"3,982.65","3,859.00","3,993.00","3,807.20",3.79M,5.22%
21-07-2020,"3,880.40","3,999.00","4,010.00","3,875.00",1.88M,-2.57%
22-07-2020,"3,805.05","3,914.80","3,924.40","3,791.05",1.02M,-1.94%
23-07-2020,"3,827.60","3,825.00","3,879.75","3,820.00",791.77K,0.59%
24-07-2020,"3,818.45","3,824.95","3,849.90","3,768.00",665.23K,-0.24%
27-07-2020,"3,777.35","3,845.00","3,846.60","3,762.40",523.51K,-1.08%
28-07-2020,"3,774.75","3,780.30","3,830.00","3,763.35",599.91K,-0.07%
29-07-2020,"3,794.70","3,797.70","3,853.00","3,780.00",785.43K,0.53%
30-07-2020,"3,805.95","3,818.40","3,874.40","3,790.50",855.54K,0.30%
31-07-2020,"3,823.60","3,811.00","3,860.00","3,801.10",681.90K,0.46%
03-08-2020,"3,776.20","3,827.00","3,849.90","3,768.10",369.18K,-1.24%
04-08-2020,"3,817.60","3,800.00","3,855.00","3,785.00",642.56K,1.10%
05-08-2020,"3,849.95","3,839.90","3,873.55","3,827.95",569.22K,0.85%
06-08-2020,"3,857.65","3,865.00","3,912.00","3,845.00",786.06K,0.20%
07-08-2020,"3,934.80","3,865.00","3,945.00","3,850.00",1.06M,2.00%
10-08-2020,"3,942.80","3,959.95","4,005.00","3,929.00",826.72K,0.20%
11-08-2020,"3,879.55","3,950.00","3,970.00","3,865.00",422.06K,-1.60%
12-08-2020,"3,809.75","3,880.55","3,885.00","3,800.00",619.44K,-1.80%
13-08-2020,"3,808.25","3,823.80","3,857.85","3,792.05",513.26K,-0.04%
14-08-2020,"3,801.35","3,828.00","3,840.00","3,752.00",537.50K,-0.18%
17-08-2020,"3,868.65","3,830.00","3,895.00","3,802.00",987.82K,1.77%
18-08-2020,"3,914.30","3,880.00","3,940.00","3,875.00",768.90K,1.18%
19-08-2020,"3,875.40","3,943.65","3,949.00","3,865.65",505.66K,-0.99%
20-08-2020,"3,868.10","3,880.00","3,910.20","3,837.25",523.85K,-0.19%
21-08-2020,"3,882.75","3,896.00","3,912.00","3,865.05",401.01K,0.38%
24-08-2020,"3,908.35","3,912.00","3,926.00","3,894.20",444.41K,0.66%
25-08-2020,"3,896.85","3,918.00","3,929.95","3,875.00",358.59K,-0.29%
26-08-2020,"3,829.25","3,845.00","3,857.35","3,799.10",608.53K,-1.73%
27-08-2020,"3,816.60","3,840.00","3,853.35","3,810.00",385.95K,-0.33%
28-08-2020,"3,793.85","3,819.00","3,827.60","3,787.00",512.49K,-0.60%
31-08-2020,"3,726.05","3,806.40","3,811.00","3,684.00",600.23K,-1.79%
01-09-2020,"3,771.00","3,735.00","3,787.75","3,718.30",387.45K,1.21%
02-09-2020,"3,799.20","3,787.90","3,813.60","3,752.00",305.95K,0.75%
03-09-2020,"3,746.85","3,798.00","3,808.75","3,740.00",414.16K,-1.38%
04-09-2020,"3,705.85","3,730.00","3,809.00","3,698.55",759.85K,-1.09%
07-09-2020,"3,724.05","3,732.90","3,750.00","3,655.00",437.32K,0.49%
08-09-2020,"3,731.60","3,726.90","3,762.45","3,711.25",379.28K,0.20%
09-09-2020,"3,738.30","3,690.00","3,749.00","3,686.10",332.88K,0.18%
10-09-2020,"3,719.25","3,765.50","3,765.50","3,700.05",357.93K,-0.51%
11-09-2020,"3,772.25","3,724.00","3,828.00","3,720.00",829.72K,1.43%
14-09-2020,"3,719.50","3,788.90","3,796.00","3,711.00",397.74K,-1.40%
15-09-2020,"3,734.10","3,720.05","3,766.50","3,715.00",366.11K,0.39%
16-09-2020,"3,844.50","3,742.00","3,860.00","3,737.15",917.53K,2.96%
17-09-2020,"3,815.65","3,848.00","3,890.95","3,768.75",741.01K,-0.75%
18-09-2020,"3,797.50","3,837.70","3,839.75","3,774.85",947.70K,-0.48%
21-09-2020,"3,629.30","3,790.00","3,795.00","3,613.50",604.28K,-4.43%
22-09-2020,"3,588.00","3,660.00","3,678.00","3,540.05",670.65K,-1.14%
23-09-2020,"3,624.90","3,618.90","3,652.90","3,562.80",405.86K,1.03%
24-09-2020,"3,612.75","3,590.00","3,655.00","3,560.20",517.32K,-0.34%
25-09-2020,"3,686.40","3,640.00","3,716.95","3,615.00",507.37K,2.04%
28-09-2020,"3,737.35","3,710.90","3,778.00","3,689.00",390.64K,1.38%
29-09-2020,"3,736.85","3,769.00","3,796.00","3,701.65",449.33K,-0.01%
30-09-2020,"3,798.15","3,734.00","3,825.00","3,714.05",535.77K,1.64%
01-10-2020,"3,808.60","3,820.00","3,827.95","3,762.00",336.32K,0.28%
05-10-2020,"3,830.45","3,815.00","3,857.80","3,785.05",460.89K,0.57%
06-10-2020,"3,765.85","3,870.00","3,879.95","3,752.00",666.86K,-1.69%
07-10-2020,"3,785.95","3,780.00","3,838.00","3,768.00",590.80K,0.53%
08-10-2020,"3,794.70","3,798.90","3,825.00","3,771.50",371.50K,0.23%
09-10-2020,"3,745.10","3,807.00","3,818.65","3,735.00",347.69K,-1.31%
12-10-2020,"3,717.70","3,755.16","3,760.34","3,708.53",286.51K,-0.73%
13-10-2020,"3,731.79","3,718.20","3,772.29","3,688.95",368.89K,0.38%
14-10-2020,"3,775.78","3,729.16","3,787.74","3,726.17",545.91K,1.18%
15-10-2020,"3,717.20","3,775.98","3,821.76","3,701.26",526.41K,-1.55%
16-10-2020,"3,733.34","3,735.08","3,765.02","3,707.49",263.97K,0.43%
19-10-2020,"3,758.50","3,752.07","3,780.96","3,726.17",473.27K,0.67%
20-10-2020,"3,540.01","3,667.38","3,680.34","3,529.99",3.19M,-5.81%
21-10-2020,"3,384.68","3,566.76","3,566.76","3,369.49",3.54M,-4.39%
22-10-2020,"3,445.56","3,397.39","3,480.43","3,397.39",2.27M,1.80%
23-10-2020,"3,456.92","3,467.13","3,489.94","3,429.32",1.02M,0.33%
26-10-2020,"3,472.51","3,469.12","3,492.58","3,453.18",893.74K,0.45%
27-10-2020,"3,559.04","3,467.13","3,574.73","3,467.13",1.75M,2.49%
28-10-2020,"3,528.60","3,558.99","3,586.48","3,511.91",667.04K,-0.86%
29-10-2020,"3,519.58","3,524.91","3,542.85","3,485.06",654.25K,-0.26%
30-10-2020,"3,460.40","3,526.91","3,536.72","3,447.85",475.86K,-1.68%
02-11-2020,"3,407.65","3,470.12","3,473.05","3,378.61",764.39K,-1.52%
03-11-2020,"3,391.06","3,432.26","3,444.46","3,377.46",623.30K,-0.49%
04-11-2020,"3,457.86","3,410.34","3,493.03","3,399.28",714.80K,1.97%
05-11-2020,"3,486.31","3,499.01","3,516.94","3,452.63",999.88K,0.82%
06-11-2020,"3,500.55","3,497.02","3,541.85","3,476.74",582.47K,0.41%
09-11-2020,"3,535.18","3,534.88","3,556.79","3,500.55",566.46K,0.99%
10-11-2020,"3,495.37","3,558.79","3,558.79","3,433.10",976.30K,-1.13%
11-11-2020,"3,479.83","3,496.02","3,528.50","3,440.28",1.14M,-0.44%
12-11-2020,"3,502.30","3,486.75","3,512.91","3,468.47",615.26K,0.65%
13-11-2020,"3,501.45","3,503.99","3,528.35","3,492.03",473.52K,-0.02%
17-11-2020,"3,496.82","3,527.90","3,536.87","3,491.44",694.64K,-0.13%
18-11-2020,"3,487.40","3,494.82","3,508.92","3,432.26",914.39K,-0.27%
19-11-2020,"3,498.36","3,476.09","3,535.87","3,467.13",739.07K,0.31%
20-11-2020,"3,538.96","3,511.91","3,564.52","3,508.13",1.20M,1.16%
23-11-2020,"3,544.24","3,561.78","3,585.69","3,538.86",952.76K,0.15%
24-11-2020,"3,549.07","3,561.78","3,579.71","3,518.64",752.97K,0.14%
25-11-2020,"3,542.65","3,557.39","3,566.61","3,518.44",385.59K,-0.18%
